date,product_code,customer_code,date_key,year,month_name,month_short_name,quarter,year_quarter,customer,market,platform,channel,division,category,product,variant,sold_quantity,price_inr,total_amount_inr
2024-03-01,RUN4820EF,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Stopwatch,TX Runner Digital Stopwatch,Standard,1,3810,3810
2024-03-01,RUN339949,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Running Accessories,NX Hydration Running Belt,Lightweight Edition,1,3610,3610
2024-03-01,RUN10A073,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Running Apparel,AX DryFit Running T-Shirt,XL,2,3990,7980
2024-03-01,RUN51B03C,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Running Socks,PX Cushion Running Socks,XL,1,4540,4540
2024-03-01,RUN1D0017,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Running Accessories,NX Hydration Running Belt,1 L,1,4130,4130
2024-03-01,RUN192A50,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Running Apparel,AX DryFit Running T-Shirt,XXL,1,4830,4830
2024-03-01,RUN5C06BF,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Running Apparel,AX DryFit Running T-Shirt,M,2,4600,9200
2024-03-01,RUN907813,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Running Socks,PX Cushion Running Socks,S,2,2710,5420
2024-03-01,SKAT751A86,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Skating,Knee Pads,PX Skate Knee Pads,L,1,5600,5600
2024-03-01,SKATCB097A,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Skating,Skate Wheels,SKX Replacement Wheel Set,82A Hardness,2,4040,8080
2024-03-01,SKAT407D01,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Skating,Inline Skates,SKX Glide Inline Skates,EU 37,1,4330,4330
2024-03-01,SKAT47003B,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Skating,Elbow Pads,PX Skate Elbow Pads,S,1,6190,6190
2024-03-01,SKAT24B8F2,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Skating,Elbow Pads,PX Skate Elbow Pads,M,1,2640,2640
2024-03-01,SKATC23D72,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Skating,Skating Bag,SKX Skate Carry Bag,20L,1,880,880
2024-03-01,SKATDA2B42,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Skating,Helmet,AX Skate Safety Helmet,S,2,4550,9100
2024-03-01,SQUA4C7DCE,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Squash,Squash Racket,SQ Impact Squash Racket,Pro Edition,1,1340,1340
2024-03-01,VOLLD0506F,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Volleyball,Volleyball Shoes,RX Volley Indoor Shoes,UK 8,81,2910,235710
2024-03-01,VOLLC5F036,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Volleyball,Volleyball,VX SoftTouch Volleyball,Size 4,27,1690,45630
2024-03-01,VOLLA6AAB1,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Volleyball,Volleyball Shoes,RX Volley Indoor Shoes,UK 9,27,2540,68580
2024-03-01,VOLLF5D4E6,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Volleyball,Knee Pads,PX SoftShield Knee Pads,M,66,3270,215820
2024-03-01,VOLLEEC6A4,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Volleyball,Knee Pads,PX SoftShield Knee Pads,L,17,1540,26180
2024-03-01,VOLL56AE91,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Volleyball,Volleyball,VX SoftTouch Volleyball,Size 5,66,3180,209880
2024-03-01,VOLLDDFCD0,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Volleyball,Volleyball Accessories,NX Pro Volleyball Pump,Compact,40,3020,120800
2024-03-01,VOLL4B8018,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Volleyball,Volleyball Net,MX Outdoor Volleyball Net,Standard,42,1090,45780
2024-03-01,WLFT9CBF85,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Weight Lifting,Weight Plates,WL Rubber Weight Plate,5 kg,42,2680,112560
2024-03-01,WLFTB0B8BE,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Weight Lifting,Weight Bars,WL Steel Barbell,Olympic 7 ft,17,2450,41650
2024-03-01,WLFTB7DF2B,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Weight Lifting,Weight Bars,WL Steel Barbell,Curl Bar,29,12370,358730
2024-03-01,WLFT52B261,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Weight Lifting,Dumbbells,WL Hex Dumbbell,12.5 kg,73,6720,490560
2024-03-01,YOGA19401E,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Yoga,Meditation Cushion,YX Zen Cushion,Round,18,2300,41400
2024-03-01,YOGACE3F89,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Yoga,Yoga Mat,YX Comfort Yoga Mat,4mm,15,2460,36900
2024-03-01,YOGA4680D3,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Yoga,Yoga Strap,PX Flex Yoga Strap,2 m,17,2970,50490
2024-03-01,YOGA1B22A2,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Yoga,Resistance Bands,PX Yoga Resistance Band,Heavy,23,1360,31280
2024-03-01,YOGA6FA844,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Yoga,Resistance Bands,PX Yoga Resistance Band,Light,32,1240,39680
2024-03-01,YOGAA7E602,90002004,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Yoga,Yoga Block,AX Foam Yoga Block,Standard,56,2370,132720
2024-03-01,ARCHDDE20D,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Archery,Arrows,PX Carbon Arrow Set,12 Pack,7,2750,19250
2024-03-01,ARCH158F41,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Archery,Finger Tab,LX Leather Finger Tab,Universal,16,5740,91840
2024-03-01,ARCHAFF0E4,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Archery,Bow,AX Precision Recurve Bow,26 lbs,12,4610,55320
2024-03-01,ARCH6B94F7,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Archery,Bow,AX Precision Recurve Bow,30 lbs,13,3910,50830
2024-03-01,ARCH5D1FE7,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Archery,Bow Stringer,BX Bow Stringing Tool,Standard,14,1610,22540
2024-03-01,ARCH7B49A9,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Archery,Arm Guard,NX Archery Arm Guard,Medium,9,1610,14490
2024-03-01,ARCH497D34,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Archery,Target,TX Foam Archery Target,80 cm,12,1100,13200
2024-03-01,ARCHE71D79,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Archery,Arm Guard,NX Archery Arm Guard,Large,5,5830,29150
2024-03-01,BADM88C384,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Badminton,Badminton Racket,AX PowerDrive Badminton Racket,Intermediate,5,790,3950
2024-03-01,BADMA5EBA3,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Badminton,Badminton Racket,BX AeroLite Badminton Racket,Even Balance,2,5910,11820
2024-03-01,BADM4BAB38,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Badminton,Badminton Racket,BX AeroLite Badminton Racket,Advanced,2,6460,12920
2024-03-01,BADMDC6AB1,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Badminton,Badminton Racket,AX PowerDrive Badminton Racket,Even Balance,1,1820,1820
2024-03-01,BADM50C510,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Badminton,Badminton Racket,AX PowerDrive Badminton Racket,Head Heavy,6,1660,9960
2024-03-01,BADM2459FB,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Badminton,Badminton Racket,AX PowerDrive Badminton Racket,Flexible Shaft,1,1670,1670
2024-03-01,BADM9DDCED,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Badminton,Badminton Racket,AX PowerDrive Badminton Racket,Head Light,6,2320,13920
2024-03-01,BADMD11DA6,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Badminton,Badminton Racket,BX AeroLite Badminton Racket,4U Weight,2,3510,7020
2024-03-01,BADMDA1B05,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Badminton,Badminton Racket,BX AeroLite Badminton Racket,Stiff Shaft,6,3010,18060
2024-03-01,BADM376040,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Badminton,Badminton Racket,BX AeroLite Badminton Racket,Flexible Shaft,8,2250,18000
2024-03-01,BADM03A202,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Badminton,Badminton Racket,BX AeroLite Badminton Racket,Head Light,5,3980,19900
2024-03-01,BADME151E6,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Badminton,Badminton Racket,AX PowerDrive Badminton Racket,4U Weight,8,1430,11440
2024-03-01,BADMDA5EC8,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Badminton,Badminton Racket,AX PowerDrive Badminton Racket,Advanced,11,2820,31020
2024-03-01,BADM48A260,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Badminton,Badminton Racket,BX AeroLite Badminton Racket,Beginner,3,2260,6780
2024-03-01,BADM8FFE12,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Badminton,Badminton Racket,AX PowerDrive Badminton Racket,Stiff Shaft,3,3140,9420
2024-03-01,BADM1B8332,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Badminton,Badminton Racket,AX PowerDrive Badminton Racket,3U Weight,12,4910,58920
2024-03-01,BADM7E90FB,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Badminton,Badminton Racket,BX AeroLite Badminton Racket,3U Weight,7,1750,12250
2024-03-01,BASK7F5383,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Basketball,Basketball Jersey,AX DryFit Basketball Jersey,L,5,3660,18300
2024-03-01,BASKEE612D,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Basketball,Basketball,BX Grip Indoor Basketball,Size 7,10,4130,41300
2024-03-01,BASK4C69DF,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Basketball,Basketball Jersey,AX DryFit Basketball Jersey,M,1,830,830
2024-03-01,BASK9E4294,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Basketball,Basketball,BX Grip Indoor Basketball,Size 5,7,4230,29610
2024-03-01,BASKEE32E4,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Basketball,Basketball,BX Grip Indoor Basketball,Size 6,10,1580,15800
2024-03-01,BASKE57A19,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Basketball,Basketball Hoop,HX Portable Basketball Hoop,Standard Height,6,940,5640
2024-03-01,BASK728A58,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Basketball,Basketball Shoes,RX Jump Basketball Shoes,UK 7,12,8180,98160
2024-03-01,BASKED86BF,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Basketball,Basketball Hoop,HX Portable Basketball Hoop,Adjustable Height,4,6390,25560
2024-03-01,BASK32528E,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Basketball,Basketball Shoes,RX Jump Basketball Shoes,UK 9,11,7070,77770
2024-03-01,CAMP24F868,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Camping,Tent,CX QuickPitch Tent,4 Person,5,4540,22700
2024-03-01,CAMPA3B110,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Camping,Lantern,LX BrightGlow LED Lantern,Rechargeable,5,4400,22000
2024-03-01,CAMPEE1159,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Camping,Lantern,LX BrightGlow LED Lantern,Battery,5,4600,23000
2024-03-01,CAMP7A5E65,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Camping,Camping Stove,PX MiniGas Stove,Single Burner,8,1890,15120
2024-03-01,CAMP69AF0F,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Camping,Folding Chair,MX Relax Folding Chair,XL,3,8550,25650
2024-03-01,CAMP10C410,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Camping,Ice Box,FX ChillBox Cooler,20L,6,6000,36000
2024-03-01,CAMPECAADE,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Camping,Sleeping Bag,HX WarmComfort Sleeping Bag,-5°C,2,10560,21120
2024-03-01,CAMPF24336,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Camping,Tent,CX QuickPitch Tent,2 Person,6,11540,69240
2024-03-01,CAMPE624C8,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Camping,Camping Mat,TX RollLite Sleeping Mat,15 mm,4,4980,19920
2024-03-01,CAMP11E3FA,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Camping,Folding Chair,MX Relax Folding Chair,Standard,9,7410,66690
2024-03-01,CAMPCB6B05,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Camping,Ice Box,FX ChillBox Cooler,40L,1,1160,1160
2024-03-01,CAMPDFA679,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Camping,Camping Stove,PX MiniGas Stove,Double Burner,2,1970,3940
2024-03-01,CAMP4005E6,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Camping,Camping Tools,NX MultiTool Knife Set,11-in-1,2,840,1680
2024-03-01,CRIC6888B0,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Bat,KX Blaze Kashmir Willow Cricket Bat,Intermediate,4,3360,13440
2024-03-01,CRIC670481,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Ball,SR Strike Leather Cricket Ball,Rubber Ball,2,1650,3300
2024-03-01,CRICCCD675,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Batting Gloves,PX Grip Cricket Batting Gloves,Left Hand,3,9230,27690
2024-03-01,CRIC05FECB,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Kit Bag,TRX Max Cricket Kit Bag,Heavy Duty Edition,1,1350,1350
2024-03-01,CRIC681856,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Bat,KX Blaze Kashmir Willow Cricket Bat,Balanced Weight,2,9680,19360
2024-03-01,CRICBBFD56,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Kit Bag,TRX Max Cricket Kit Bag,60L,1,5540,5540
2024-03-01,CRIC57FB52,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Ball,SR Strike Leather Cricket Ball,White 142g,1,2060,2060
2024-03-01,CRIC294CD6,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Ball,SR Strike Leather Cricket Ball,Red 156g,2,700,1400
2024-03-01,CRIC892BAA,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Kit Bag,TRX Max Cricket Kit Bag,80L,1,6400,6400
2024-03-01,CRIC2AE4DF,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Helmet,AX Guard Cricket Helmet,Lightweight Edition,1,6400,6400
2024-03-01,CRICC0D928,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Kit Bag,TRX Max Cricket Kit Bag,50L,3,5270,15810
2024-03-01,CRIC1FC74E,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Bat,KX Blaze Kashmir Willow Cricket Bat,Heavyweight,32,3630,116160
2024-03-01,CRIC905F1B,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Batting Gloves,PX Grip Cricket Batting Gloves,Adult,22,4320,95040
2024-03-01,CRIC35B3C7,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Batting Gloves,PX Grip Cricket Batting Gloves,Right Hand,30,8480,254400
2024-03-01,CRIC462BA5,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Pads,NX Pro Cricket Leg Guards,Medium,55,5380,295900
2024-03-01,CRICBDB8DA,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Kit Bag,TRX Max Cricket Kit Bag,70L,64,6910,442240
2024-03-01,CRIC1BA87E,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Batting Gloves,PX Grip Cricket Batting Gloves,Youth,40,4960,198400
2024-03-01,CRIC7633A6,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Kit Bag,TRX Max Cricket Kit Bag,100L,24,1500,36000
2024-03-01,CRIC8B52CE,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Ball,SR Strike Leather Cricket Ball,Light Training 120g,36,4830,173880
2024-03-01,CRIC538334,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Bat,KX Blaze Kashmir Willow Cricket Bat,Short Handle,66,7270,479820
2024-03-01,CRIC385D92,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Pads,NX Pro Cricket Leg Guards,Small,54,4580,247320
2024-03-01,CRICF950D4,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Ball,SR Strike Leather Cricket Ball,Training Soft Ball,11,5170,56870
2024-03-01,CRIC16E55F,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Bat,KX Blaze Kashmir Willow Cricket Bat,Long Handle,10,5260,52600
2024-03-01,CRIC02DA3C,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Pads,NX Pro Cricket Leg Guards,Lightweight,9,4540,40860
2024-03-01,CRIC98DB22,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Batting Gloves,PX Grip Cricket Batting Gloves,Medium,47,5370,252390
2024-03-01,CRICCE879E,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Pads,NX Pro Cricket Leg Guards,Pro Edition,22,1100,24200
2024-03-01,CRIC372046,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Bat,KX Blaze Kashmir Willow Cricket Bat,Youth,46,1540,70840
2024-03-01,CRICF6D4C2,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Batting Gloves,PX Grip Cricket Batting Gloves,Pro Edition,30,1610,48300
2024-03-01,CRIC7270D1,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Ball,SR Strike Leather Cricket Ball,Pink 156g,41,5140,210740
2024-03-01,CRIC64B186,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Helmet,AX Guard Cricket Helmet,Medium,60,3260,195600
2024-03-01,CRIC2841E6,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Batting Gloves,PX Grip Cricket Batting Gloves,XL,45,6830,307350
2024-03-01,CRIC2101AF,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Pads,NX Pro Cricket Leg Guards,Youth,53,6260,331780
2024-03-01,CRICDB62E7,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Kit Bag,TRX Max Cricket Kit Bag,Backpack Style,10,2200,22000
2024-03-01,CRICA7A3B4,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Batting Gloves,PX Grip Cricket Batting Gloves,Lightweight,50,5190,259500
2024-03-01,CRICD69383,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Cricket,Cricket Ball,SR Strike Leather Cricket Ball,Wind Ball,69,5980,412620
2024-03-01,FISH731A02,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Fishing,Lure Kit,BX LureKit Assorted,20 Pieces,32,1070,34240
2024-03-01,FISH8CF49F,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Fishing,Tackle Box,MX Fishing Tackle Box,Medium,50,2290,114500
2024-03-01,FISH6AC780,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Fishing,Tackle Box,MX Fishing Tackle Box,Large,56,6250,350000
2024-03-01,FISHC4F1E3,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Fishing,Lure Kit,BX LureKit Assorted,10 Pieces,30,2210,66300
2024-03-01,FISH9C6E1A,90002005,202403,2024,March,Mar,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Fishing,Reel,PX SmoothSpin Reel,3000,53,3310,175430
